date,year,month,sum,mean,pixels,region,type
2024-01-01,2024,1,1576.2614782972385,0.5124387120602205,3076,Manali (Himachal),Bias-corrected
2024-02-01,2024,2,1849.3209221262066,0.6012096625897941,3076,Manali (Himachal),Bias-corrected
2024-03-01,2024,3,1932.1148650911732,0.6281257688852969,3076,Manali (Himachal),Bias-corrected
2024-04-01,2024,4,2058.3831287747826,0.6691752694326342,3076,Manali (Himachal),Bias-corrected
2024-05-01,2024,5,1634.1967374612464,0.5312733216714065,3076,Manali (Himachal),Bias-corrected
2024-06-01,2024,6,1999.2904590929488,0.6499643885217649,3076,Manali (Himachal),Bias-corrected
2024-07-01,2024,7,1784.2777228361438,0.5800642792055084,3076,Manali (Himachal),Bias-corrected
2024-08-01,2024,8,1781.3302862295964,0.579106074847073,3076,Manali (Himachal),Bias-corrected
2024-09-01,2024,9,1685.066827179018,0.5478110621518264,3076,Manali (Himachal),Bias-corrected
2024-10-01,2024,10,1938.7276475081246,0.6302755681105737,3076,Manali (Himachal),Bias-corrected
2024-11-01,2024,11,1847.5855213220323,0.6006454880760833,3076,Manali (Himachal),Bias-corrected
2024-12-01,2024,12,2067.478650873173,0.6721322011941395,3076,Manali (Himachal),Bias-corrected
2025-01-01,2025,1,1975.6482488967526,0.6422783644007648,3076,Manali (Himachal),Bias-corrected
2025-02-01,2025,2,1972.3690629358498,0.6412123091468952,3076,Manali (Himachal),Bias-corrected
2025-03-01,2025,3,2006.9729721917006,0.6524619545486673,3076,Manali (Himachal),Bias-corrected
2025-04-01,2025,4,1949.7465692877488,0.6338577923562252,3076,Manali (Himachal),Bias-corrected
2025-05-01,2025,5,1856.0033012425133,0.6033820875300758,3076,Manali (Himachal),Bias-corrected
2025-06-01,2025,6,1804.5480135225685,0.5866541006250222,3076,Manali (Himachal),Bias-corrected
2025-07-01,2025,7,1637.546000385969,0.5323621587730718,3076,Manali (Himachal),Bias-corrected
2025-08-01,2025,8,1529.325653368518,0.497179991342171,3076,Manali (Himachal),Bias-corrected
2025-09-01,2025,9,1887.5787335973173,0.6136471825739003,3076,Manali (Himachal),Bias-corrected
2025-10-01,2025,10,1942.2212022744325,0.6314113141334305,3076,Manali (Himachal),Bias-corrected
2025-11-01,2025,11,1603.5609128110693,0.5213136907708288,3076,Manali (Himachal),Bias-corrected
2025-12-01,2025,12,1431.3335697321768,0.4654743316202201,3075,Manali (Himachal),Bias-corrected
2026-01-01,2026,1,2043.0762297105816,0.6641990343662489,3076,Manali (Himachal),Bias-corrected
2014-01-01,2014,1,527.8630810770971,0.8871648421463818,595,Ayodhya (UP),Bias-corrected
2014-02-01,2014,2,806.5658097739462,1.3555727895360439,595,Ayodhya (UP),Bias-corrected
2014-03-01,2014,3,801.0905135685232,1.3463706110395348,595,Ayodhya (UP),Bias-corrected
2014-04-01,2014,4,713.3396664172078,1.1988901956591729,595,Ayodhya (UP),Bias-corrected
2014-05-01,2014,5,653.9685912359546,1.0991068760268143,595,Ayodhya (UP),Bias-corrected
2014-06-01,2014,6,578.1785186436448,0.9717286027624282,595,Ayodhya (UP),Bias-corrected
2014-07-01,2014,7,704.039793119176,1.183260156502817,595,Ayodhya (UP),Bias-corrected
2014-08-01,2014,8,627.4804229394795,1.0545889461167721,595,Ayodhya (UP),Bias-corrected
2014-09-01,2014,9,636.7256111791635,1.0701270776120395,595,Ayodhya (UP),Bias-corrected
2014-10-01,2014,10,813.3800129384258,1.367025231829287,595,Ayodhya (UP),Bias-corrected
2014-11-01,2014,11,516.9913990048176,0.868893107571122,595,Ayodhya (UP),Bias-corrected
2014-12-01,2014,12,658.0863284504267,1.1060274427738264,595,Ayodhya (UP),Bias-corrected
2015-01-01,2015,1,646.1083008299195,1.0858963039158311,595,Ayodhya (UP),Bias-corrected
2015-02-01,2015,2,918.9979986418189,1.5445344514988553,595,Ayodhya (UP),Bias-corrected
2015-03-01,2015,3,811.7690062176941,1.3643176575087297,595,Ayodhya (UP),Bias-corrected
2015-04-01,2015,4,784.6810434617278,1.318791669683576,595,Ayodhya (UP),Bias-corrected
2015-05-01,2015,5,671.2473667832223,1.1281468349297854,595,Ayodhya (UP),Bias-corrected
2015-06-01,2015,6,550.3484568331241,0.9249553896355027,595,Ayodhya (UP),Bias-corrected
2015-07-01,2015,7,480.9895625993886,0.8083858194947707,595,Ayodhya (UP),Bias-corrected
2015-08-01,2015,8,641.276127941675,1.0777750049439916,595,Ayodhya (UP),Bias-corrected
2015-09-01,2015,9,600.7451368900212,1.0096556922521365,595,Ayodhya (UP),Bias-corrected
2015-10-01,2015,10,733.9334289860531,1.2335015613210976,595,Ayodhya (UP),Bias-corrected
2015-11-01,2015,11,1051.908731696897,1.7679138347847008,595,Ayodhya (UP),Bias-corrected
2015-12-01,2015,12,915.704150173239,1.5389985717197294,595,Ayodhya (UP),Bias-corrected
2016-01-01,2016,1,648.168275346105,1.0893584459598404,595,Ayodhya (UP),Bias-corrected
2016-02-01,2016,2,795.813463855209,1.337501619924721,595,Ayodhya (UP),Bias-corrected
2016-03-01,2016,3,873.3272288041902,1.4677768551330928,595,Ayodhya (UP),Bias-corrected
2016-04-01,2016,4,870.7678523652326,1.4634753821264412,595,Ayodhya (UP),Bias-corrected
2016-05-01,2016,5,812.9366111955228,1.3662800188160047,595,Ayodhya (UP),Bias-corrected
2016-06-01,2016,6,664.2980169359947,1.1164672553546129,595,Ayodhya (UP),Bias-corrected
2016-07-01,2016,7,712.4058081321853,1.1973206859364458,595,Ayodhya (UP),Bias-corrected
2016-08-01,2016,8,580.3316413352198,0.975347296361714,595,Ayodhya (UP),Bias-corrected
2016-09-01,2016,9,740.4079914659769,1.244383178934415,595,Ayodhya (UP),Bias-corrected
2016-10-01,2016,10,1128.0759076710858,1.8959258952455225,595,Ayodhya (UP),Bias-corrected
2016-11-01,2016,11,1091.7087533960707,1.8348046275564214,595,Ayodhya (UP),Bias-corrected
2016-12-01,2016,12,1061.5781252388012,1.7841649163677331,595,Ayodhya (UP),Bias-corrected
2017-01-01,2017,1,1008.7993358121854,1.6954610685919083,595,Ayodhya (UP),Bias-corrected
2017-02-01,2017,2,1155.6011317083814,1.942186775980473,595,Ayodhya (UP),Bias-corrected
2017-03-01,2017,3,1086.4369762032738,1.8259444978206283,595,Ayodhya (UP),Bias-corrected
2017-04-01,2017,4,1124.7742211697569,1.8903768423021123,595,Ayodhya (UP),Bias-corrected
2017-05-01,2017,5,1034.9773977160019,1.7394578112873982,595,Ayodhya (UP),Bias-corrected
2017-06-01,2017,6,936.212913242887,1.5734670810804823,595,Ayodhya (UP),Bias-corrected
2017-07-01,2017,7,964.3409121942155,1.6207410288978412,595,Ayodhya (UP),Bias-corrected
2017-08-01,2017,8,885.156467093204,1.4876579278877378,595,Ayodhya (UP),Bias-corrected
2017-09-01,2017,9,1061.7969809590736,1.7845327411076868,595,Ayodhya (UP),Bias-corrected
2017-10-01,2017,10,1328.8799515835012,2.2334116833336153,595,Ayodhya (UP),Bias-corrected
2017-11-01,2017,11,1289.7571172270832,2.1676590205497197,595,Ayodhya (UP),Bias-corrected
2017-12-01,2017,12,1111.8614342105475,1.868674679345458,595,Ayodhya (UP),Bias-corrected
2018-01-01,2018,1,1029.2636337593008,1.729854846654287,595,Ayodhya (UP),Bias-corrected
2018-02-01,2018,2,1257.2946711089394,2.1131002875780496,595,Ayodhya (UP),Bias-corrected
2018-03-01,2018,3,1165.2396311225511,1.9583859346597499,595,Ayodhya (UP),Bias-corrected
2018-04-01,2018,4,1205.0031612617324,2.025215397078542,595,Ayodhya (UP),Bias-corrected
2018-05-01,2018,5,1128.5059583759532,1.8966486695394171,595,Ayodhya (UP),Bias-corrected
2018-06-01,2018,6,985.7172268906772,1.6566676082196257,595,Ayodhya (UP),Bias-corrected
2018-07-01,2018,7,1253.1089062716317,2.106065388691818,595,Ayodhya (UP),Bias-corrected
2018-08-01,2018,8,1042.6232434364697,1.752307972162134,595,Ayodhya (UP),Bias-corrected
2018-09-01,2018,9,950.6321582237147,1.597701106258344,595,Ayodhya (UP),Bias-corrected
2018-10-01,2018,10,1152.1205382983326,1.9363370391568615,595,Ayodhya (UP),Bias-corrected
2018-11-01,2018,11,1357.356034217502,2.281270645743701,595,Ayodhya (UP),Bias-corrected
2018-12-01,2018,12,1091.5902838819493,1.8346055191293265,595,Ayodhya (UP),Bias-corrected
2019-01-01,2019,1,1079.327770821739,1.8139962534819143,595,Ayodhya (UP),Bias-corrected
2019-02-01,2019,2,1184.1609885937892,1.9901865354517465,595,Ayodhya (UP),Bias-corrected
2019-03-01,2019,3,1349.0761001698245,2.2673547902013858,595,Ayodhya (UP),Bias-corrected
2019-04-01,2019,4,1210.5158886444897,2.0344804851167893,595,Ayodhya (UP),Bias-corrected
2019-05-01,2019,5,1266.4460531397735,2.128480761579451,595,Ayodhya (UP),Bias-corrected
2019-06-01,2019,6,1184.9016107866933,1.9914312786330979,595,Ayodhya (UP),Bias-corrected
2019-07-01,2019,7,972.1214042069562,1.6338174860621113,595,Ayodhya (UP),Bias-corrected
2019-08-01,2019,8,940.2179846956678,1.5801982936061645,595,Ayodhya (UP),Bias-corrected
2019-09-01,2019,9,893.3062506522656,1.5013550431130513,595,Ayodhya (UP),Bias-corrected
2019-10-01,2019,10,1324.1005739140187,2.2253791158218803,595,Ayodhya (UP),Bias-corrected
2019-11-01,2019,11,1330.595001108572,2.236294119510205,595,Ayodhya (UP),Bias-corrected
2019-12-01,2019,12,1124.7367605007364,1.890313883194515,595,Ayodhya (UP),Bias-corrected
2020-01-01,2020,1,962.3987792441753,1.617476939906177,595,Ayodhya (UP),Bias-corrected
2020-02-01,2020,2,1342.8473878327422,2.2568863661054492,595,Ayodhya (UP),Bias-corrected
2020-03-01,2020,3,1125.5780051381696,1.8917277397280161,595,Ayodhya (UP),Bias-corrected
2020-04-01,2020,4,1217.0167291711346,2.0454062675145117,595,Ayodhya (UP),Bias-corrected
2020-05-01,2020,5,1086.3255773011545,1.8257572727750495,595,Ayodhya (UP),Bias-corrected
2020-06-01,2020,6,1279.4795675336804,2.1503858277876984,595,Ayodhya (UP),Bias-corrected
2020-07-01,2020,7,1158.4469569434973,1.9469696755352897,595,Ayodhya (UP),Bias-corrected
2020-08-01,2020,8,1084.468775396372,1.8226365973048269,595,Ayodhya (UP),Bias-corrected
2020-09-01,2020,9,1218.2644642143287,2.0475033012005524,595,Ayodhya (UP),Bias-corrected
2020-10-01,2020,10,1165.6148316489591,1.9590165237797632,595,Ayodhya (UP),Bias-corrected
2020-11-01,2020,11,1493.5125702418316,2.5101051600703053,595,Ayodhya (UP),Bias-corrected
2020-12-01,2020,12,1183.1563847982798,1.9884981257113945,595,Ayodhya (UP),Bias-corrected
2021-01-01,2021,1,1004.1534271181225,1.68765281868592,595,Ayodhya (UP),Bias-corrected
2021-02-01,2021,2,1247.2348256304272,2.0961929842528186,595,Ayodhya (UP),Bias-corrected
2021-03-01,2021,3,1364.2137337938248,2.2927961912501256,595,Ayodhya (UP),Bias-corrected
2021-04-01,2021,4,1506.0515536792045,2.531179081813789,595,Ayodhya (UP),Bias-corrected
2021-05-01,2021,5,1399.7695007541815,2.352553782780137,595,Ayodhya (UP),Bias-corrected
2021-06-01,2021,6,1409.6632413041702,2.369181918158269,595,Ayodhya (UP),Bias-corrected
2021-07-01,2021,7,1369.756391371351,2.302111582136724,595,Ayodhya (UP),Bias-corrected
2021-08-01,2021,8,1542.2848320632552,2.592075348005471,595,Ayodhya (UP),Bias-corrected
2021-09-01,2021,9,1200.0917359116618,2.0169609006918687,595,Ayodhya (UP),Bias-corrected
2021-10-01,2021,10,1304.3586710753366,2.19219944718544,595,Ayodhya (UP),Bias-corrected
2021-11-01,2021,11,1642.0390802337631,2.7597295466113665,595,Ayodhya (UP),Bias-corrected
2021-12-01,2021,12,1473.0838840043002,2.4757712336206725,595,Ayodhya (UP),Bias-corrected
2022-01-01,2022,1,1159.3659413459054,1.9485141871359755,595,Ayodhya (UP),Bias-corrected
2022-02-01,2022,2,1373.829832101576,2.308957701011052,595,Ayodhya (UP),Bias-corrected
2022-03-01,2022,3,1505.2014926111965,2.5297504077499102,595,Ayodhya (UP),Bias-corrected
2022-04-01,2022,4,1548.8981193632271,2.6031901165768523,595,Ayodhya (UP),Bias-corrected
2022-05-01,2022,5,1615.226567303726,2.7146664996701277,595,Ayodhya (UP),Bias-corrected
2022-06-01,2022,6,1457.9350958009018,2.450311085379667,595,Ayodhya (UP),Bias-corrected
2022-07-01,2022,7,1361.5809747832257,2.288371386190295,595,Ayodhya (UP),Bias-corrected
2022-08-01,2022,8,1265.2268537655493,2.1264316870009234,595,Ayodhya (UP),Bias-corrected
2022-09-01,2022,9,1433.0999392079443,2.4085713263999065,595,Ayodhya (UP),Bias-corrected
2022-10-01,2022,10,1542.9667773192107,2.5932214744860684,595,Ayodhya (UP),Bias-corrected
2022-11-01,2022,11,1620.6204481179373,2.7237318455763653,595,Ayodhya (UP),Bias-corrected
2022-12-01,2022,12,1313.0492496265952,2.2068054615573027,595,Ayodhya (UP),Bias-corrected
2023-01-01,2023,1,1470.619602128656,2.4716295834095057,595,Ayodhya (UP),Bias-corrected
2023-02-01,2023,2,1732.102265714802,2.9110962448988267,595,Ayodhya (UP),Bias-corrected
2023-03-01,2023,3,1495.507883395519,2.513458627555494,595,Ayodhya (UP),Bias-corrected
2023-04-01,2023,4,1698.2433510691953,2.8541905059986474,595,Ayodhya (UP),Bias-corrected
2023-05-01,2023,5,1788.1873829128658,3.0053569460720433,595,Ayodhya (UP),Bias-corrected
2023-06-01,2023,6,1760.5335758350116,2.958879959386574,595,Ayodhya (UP),Bias-corrected
2023-07-01,2023,7,1688.075414686865,2.837101537288849,595,Ayodhya (UP),Bias-corrected
2023-08-01,2023,8,1930.1285426242694,3.243913517015579,595,Ayodhya (UP),Bias-corrected
2023-09-01,2023,9,1456.310984108447,2.4475814858965497,595,Ayodhya (UP),Bias-corrected
2023-10-01,2023,10,1684.7416260607629,2.8314985311945593,595,Ayodhya (UP),Bias-corrected
2023-11-01,2023,11,2179.45774007828,3.6629541850055127,595,Ayodhya (UP),Bias-corrected
2023-12-01,2023,12,2139.846929337225,3.5963813938440756,595,Ayodhya (UP),Bias-corrected
2024-01-01,2024,1,1933.2651642702517,3.2491851500340365,595,Ayodhya (UP),Bias-corrected
2024-02-01,2024,2,3031.3582338063347,5.094719720682916,595,Ayodhya (UP),Bias-corrected
2024-03-01,2024,3,3485.600273578054,5.85815172029925,595,Ayodhya (UP),Bias-corrected
2024-04-01,2024,4,3117.4704837866493,5.239446191238066,595,Ayodhya (UP),Bias-corrected
2024-05-01,2024,5,3104.101878618877,5.216977947258616,595,Ayodhya (UP),Bias-corrected
2024-06-01,2024,6,2803.8952609666403,4.712429010027967,595,Ayodhya (UP),Bias-corrected
2024-07-01,2024,7,2541.8395808400705,4.271999295529531,595,Ayodhya (UP),Bias-corrected
2024-08-01,2024,8,2667.9822280791554,4.48400374467085,595,Ayodhya (UP),Bias-corrected
2024-09-01,2024,9,3177.109445643107,5.33967974057665,595,Ayodhya (UP),Bias-corrected
2024-10-01,2024,10,3024.0673350927655,5.082466109399606,595,Ayodhya (UP),Bias-corrected
2024-11-01,2024,11,3020.5292576055544,5.076519760681604,595,Ayodhya (UP),Bias-corrected
2024-12-01,2024,12,2906.1778067063196,4.884332448245916,595,Ayodhya (UP),Bias-corrected
2025-01-01,2025,1,2862.7951548100123,4.811420428252122,595,Ayodhya (UP),Bias-corrected
2025-02-01,2025,2,3793.3131506290456,6.375316219544614,595,Ayodhya (UP),Bias-corrected
2025-03-01,2025,3,3399.6155920293077,5.713639650469425,595,Ayodhya (UP),Bias-corrected
2025-04-01,2025,4,3670.007242548927,6.168079399241894,595,Ayodhya (UP),Bias-corrected
2025-05-01,2025,5,3538.342243019036,5.946793685746279,595,Ayodhya (UP),Bias-corrected
2025-06-01,2025,6,3127.109876784997,5.255646851739491,595,Ayodhya (UP),Bias-corrected
2025-07-01,2025,7,2705.2628106721863,4.546660186003675,595,Ayodhya (UP),Bias-corrected
2025-08-01,2025,8,2711.6218097134333,4.557347579350308,595,Ayodhya (UP),Bias-corrected
2025-09-01,2025,9,3280.1060885496186,5.5127833421001995,595,Ayodhya (UP),Bias-corrected
2025-10-01,2025,10,4071.39887764275,6.842687189315546,595,Ayodhya (UP),Bias-corrected
2025-11-01,2025,11,3604.486756079875,6.057960934588025,595,Ayodhya (UP),Bias-corrected
2025-12-01,2025,12,1960.3056025489702,3.2946312647881855,595,Ayodhya (UP),Bias-corrected
2026-01-01,2026,1,3575.931355659024,6.00996866497315,595,Ayodhya (UP),Bias-corrected
